Teste 1
30 3908 g
31 3879 k
32 3839 s
33 3752 c
34 3133 q
35 2947 b
36 2910 y

Teste 330
1 7158 s
2 6707 y
3 6640 a
4 6529 q
5 6510 x
6 6026 k
7 5994 k
8 5882 x
9 5859 n
10 5854 g
11 5716 j
12 5712 j
13 5703 j
14 5529 d
15 5509 i
16 5390 g
17 5225 q
18 5155 l
19 5110 v
20 5096 o
21 5053 i
22 4987 z
23 4967 z
24 4961 b
25 4949 t
26 4767 o
27 4664 i
28 4661 o
29 4567 e
30 4554 l
31 4458 c
32 4440 g
33 4434 h
34 4370 e
35 4360 t
36 4317 m
37 4258 b
38 4241 k
39 4188 b
40 4122 o
41 4044 b
42 3973 f
43 3817 j
44 3713 x
45 3697 n
46 3649 e
47 3478 q
48 3395 u
49 3366 t
50 3337 m
51 3283 t

Teste 331
1 7149 y
2 6712 x
3 6401 z
4 6236 t
5 6163 c
6 6137 c
7 5691 p
8 5666 u
9 5521 b
10 5411 u
11 5409 i
12 5362 f
13 5246 i
14 5186 x
15 5103 x
16 4809 y
17 4801 s
18 4800 j
19 4774 l
20 4751 x
21 4728 j
22 4711 q
23 4640 s
24 4551 m
25 4550 k
26 4496 d
27 4483 i
28 4431 l
29 4259 s
30 4251 a
31 4129 j
32 3999 s
33 3935 m
34 3490 j
35 2972 i
36 2955 o

Teste 332
1 7101 j
2 6355 g
3 6318 v
4 6291 o
5 6232 c
6 6200 o
7 6109 a
8 6031 g
9 5958 u
10 5890 d
11 5826 d
12 5816 w
13 5746 i
14 5735 w
15 5717 w
16 5684 n
17 5627 i
18 5599 s
19 5512 w
20 5465 k
21 5356 y
22 5348 e
23 5331 q
24 5324 h
25 5283 a
26 5151 e
27 5059 o
28 5019 h
29 5002 h
30 4928 e
30 4928 i
32 4891 r
33 4858 x
34 4730 y
35 4677 q
36 4656 h
37 4596 r
38 4503 d
39 4454 x
40 4397 z
41 4299 o
42 4196 i
43 4134 l
44 4063 s
45 4062 f
46 4031 u
47 3991 r
48 3962 w
49 3858 s
50 3596 s
51 3586 p
52 3253 h
53 3106 r
54 3082 y

Teste 333
1 7179 f
2 6909 q
3 6788 e
4 6766 p
5 6716 a
6 6627 y
7 6323 p
8 6302 d
9 6294 a
10 6266 h
11 5970 y
12 5928 q
13 5916 o
14 5867 h
15 5865 y
16 5772 y
17 5700 j
18 5677 m
19 5666 b
20 5663 z
21 5631 s
22 5627 i
23 5620 t
24 5473 x
25 5456 x
26 5438 m
27 5417 a
28 5369 g
29 5326 k
30 5317 w
31 5301 c
32 5299 b
33 5236 i
34 5209 a
35 5177 t
36 5140 v
37 5071 d
38 5068 u
39 5034 j
40 5023 t
41 5017 n
42 4963 k
43 4920 a
44 4918 n
45 4866 d
46 4864 i
47 4843 b
48 4791 k
49 4781 h
50 4752 i
51 4668 w
52 4637 s
53 4628 q
54 4596 p
55 4556 s
56 4547 a
57 4521 s
58 4490 f
59 4465 e
60 4438 a
61 4405 n
62 4391 y
63 4316 o
64 4304 t
65 4303 d
66 4219 r
67 4183 r
68 4157 h
69 4153 e
70 4152 l
71 4052 w
72 3974 m
73 3774 r
74 3694 u
75 3674 b
76 3526 h
77 3525 j
78 3225 a
79 3188 h

Teste 334
1 7533 a
2 6859 b
3 6792 f
4 6404 y
5 6340 b
6 6223 c
7 5965 d
8 5924 l
9 5905 g
10 5778 h
11 5709 e
12 5631 r
13 5546 a
14 5536 e
15 5522 t
16 5517 x
17 5509 t
18 5477 s
19 5460 x
20 5438 r
21 5434 d
22 5397 b
23 5292 z
24 5272 k
25 5219 g
26 5114 l
27 5113 s
28 5071 n
29 5032 c
30 5031 c
31 4997 s
32 4881 a
33 4862 u
34 4855 g
35 4849 k
36 4815 h
37 4814 u
38 4775 u
39 4735 d
40 4730 e
41 4692 l
42 4655 b
43 4626 y
44 4619 j
45 4597 x
46 4522 r
47 4513 d
48 4464 r
49 4435 n
50 4379 i
51 4313 x
52 4262 t
53 4255 p
54 4203 r
55 4154 b
56 4146 w
57 4102 s
58 4089 o
59 4061 f
60 4050 l
61 4015 s
62 3897 o
63 3759 g
64 3673 l
65 3489 w
66 3353 l
67 3084 o
68 2991 e

Teste 335
1 6885 e
2 6815 p
3 6788 q
4 6743 n
5 6537 o
6 6428 z
7 6265 o
8 6236 v
9 6000 q
10 5933 u
11 5885 l
12 5826 h
13 5719 q
14 5614 w
15 5579 b
16 5573 j
17 5567 g
18 5526 n
19 5508 p
20 5479 p
21 5380 c
22 5346 m
23 5337 y
24 5333 f
25 5317 c
26 5305 d
27 5262 w
28 5241 k
29 5156 i
30 5080 y
31 5044 h
32 4925 k
33 4879 k
34 4871 x
35 4847 g
36 4825 i
37 4791 l
38 4732 f
39 4717 a
40 4628 f
41 4593 b
42 4575 w
43 4549 l
44 4501 t
45 4464 p
46 4454 o
47 4404 l
48 4323 n
49 4317 v
50 4280 f
51 4250 u
52 4224 y
53 4204 u
54 4163 p
55 4162 v
56 3844 v
57 3789 v
58 3753 v
59 3724 c
60 3618 o
61 3596 h
62 3535 h
63 3412 g
64 3385 e
65 3380 q
66 2811 k

Teste 336
1 6939 w
2 6826 v
3 6676 q
4 6666 m
5 6655 w
6 6630 p
7 6537 x
8 6508 w
9 6494 k
10 6445 n
11 6340 g
12 6330 r
13 6303 r
14 6294 f
15 6231 b
16 6209 j
17 6139 b
18 6026 a
19 5922 l
20 5861 w
21 5860 p
22 5846 u
23 5816 o
24 5800 x
25 5718 r
26 5690 o
27 5671 b
27 5671 n
29 5645 s
30 5628 n
31 5616 q
32 5593 d
33 5531 j
34 5528 l
35 5525 a
36 5489 f
37 5447 x
38 5412 c
39 5410 d
40 5405 r
41 5361 f
42 5289 t
43 5205 z
44 5203 o
45 5178 k
46 5169 y
47 5145 n
48 5116 e
49 5114 o
50 5064 f
51 4999 i
52 4985 b
53 4975 c
54 4951 s
55 4949 k
56 4920 b
57 4909 f
58 4896 o
59 4872 b
60 4840 j
61 4748 i
62 4736 m
63 4732 n
64 4643 h
65 4615 o
66 4564 e
67 4549 i
68 4520 e
69 4502 l
70 4491 g
71 4485 l
72 4462 c
73 4418 n
74 4350 m
74 4350 w
76 4321 t
77 4318 c
78 4312 d
79 4251 q
80 4213 b
81 4177 q
82 4124 s
83 4100 u
84 4056 q
85 4053 l
86 4049 k
87 3955 r
88 3889 y
89 3699 u
90 3655 y
91 3530 j
92 3498 x
93 3378 j
94 3288 p
95 3147 t

Teste 337
1 6742 e
2 6673 c
3 6651 i
4 6488 t
5 6468 h
6 6403 n
7 6374 z
8 6346 t
9 6304 x
10 6293 k
11 6194 q
12 6172 a
13 6033 x
14 5945 h
15 5916 r
16 5860 g
17 5844 n
18 5843 r
19 5839 b
20 5828 q
21 5798 k
21 5798 x
23 5778 e
24 5731 g
25 5699 g
26 5664 i
27 5608 o
28 5604 n
29 5480 b
30 5373 n
31 5369 l
32 5325 f
33 5295 z
34 5265 f
35 5235 z
36 5204 w
37 5156 a
38 5119 t
39 5118 x
40 5064 x
41 5027 m
42 5020 u
43 5016 c
44 5010 s
45 4955 r
46 4942 f
47 4934 h
48 4924 e
49 4906 l
50 4815 p
51 4813 b
52 4808 f
53 4800 z
54 4783 b
55 4754 q
56 4751 a
57 4735 t
58 4697 n
58 4697 v
60 4680 e
61 4658 d
62 4634 a
63 4630 e
64 4615 e
65 4600 a
66 4555 h
67 4526 f
68 4477 v
69 4467 b
70 4416 n
71 4406 j
72 4405 s
73 4234 n
74 4227 y
75 4196 q
76 4120 q
77 4100 c
78 4086 c
79 4066 b
80 4011 p
81 3998 d
81 3998 w
83 3987 m
84 3982 f
85 3979 r
86 3885 u
87 3786 f
88 3785 y
89 3741 s
90 3615 l
91 3520 t
92 3438 p
93 3029 j
94 2512 k

Teste 338
1 7236 a
2 6153 r
3 5942 a
4 5900 a
5 5720 h
6 5632 z
7 5551 k
8 5292 s
9 5236 h
10 5225 o
11 5193 r
12 5055 g
13 5048 g
14 4831 p
15 4707 m
16 4685 s
17 4651 j
18 4614 i
19 4603 b
20 4533 a
21 4328 j
22 4322 g
23 4307 q
24 4245 c
25 3978 d
26 3906 a
27 3767 p
28 3220 f

Teste 339
1 7307 b
2 6354 h
3 6309 a
4 6265 f
5 6237 i
6 6117 z
7 6071 k
8 5907 i
9 5894 q
10 5889 r
11 5822 a
12 5809 i
13 5742 s
14 5735 m
15 5719 w
16 5708 z
17 5622 f
18 5542 x
19 5528 y
20 5334 q
21 5293 l
22 5292 h
23 5236 z
24 5166 z
25 5124 s
26 5108 y
27 5101 i
28 5084 n
29 4995 p
30 4969 g
31 4924 g
32 4899 d
33 4803 c
34 4782 h
35 4775 d
36 4708 h
37 4702 c
38 4603 b
39 4582 l
40 4448 n
41 4346 g
42 4345 d
43 4322 b
44 4280 x
45 4261 j
46 4183 d
47 3955 b
48 3908 o
49 3861 o
50 3847 x
51 3725 m
52 3682 q
53 3578 b
54 3479 w
55 3390 b
56 3305 w
57 3163 n
58 3038 i

Teste 340
1 7288 k
2 7285 c
3 6912 e
4 6780 y
5 6700 v
6 6636 n
7 6365 j
8 6178 q
9 6140 i
10 6054 y
11 6040 f
12 5968 h
13 5965 f
14 5891 m
15 5635 w
16 5600 g
17 5546 n
18 5449 y
19 5426 m
20 5400 v
21 5326 c
22 5305 o
23 5294 f
24 5244 g
25 5159 p
26 5042 g
27 5029 r
28 5021 s
29 5020 x
30 4998 g
31 4985 m
32 4870 q
33 4829 q
34 4778 h
35 4764 f
36 4736 h
37 4723 q
38 4676 x
39 4606 a
40 4586 a
41 4557 f
42 4552 h
43 4530 c
44 4516 s
45 4482 j
46 4474 y
47 4422 k
48 4385 a
49 4342 t
50 4185 e
51 4041 x
52 3930 r
53 3869 t
54 3686 u
55 3408 z
56 3375 x
57 2807 a

Teste 341
1 7782 e
2 7489 f
3 6651 x
4 6038 g
5 6008 p
6 5974 l
7 5945 i
8 5914 f
9 5895 k
10 5821 c
11 5813 w
12 5764 x
13 5714 y
14 5690 m
15 5624 k
16 5617 z
17 5582 z
18 5574 p
19 5530 q
20 5510 r
21 5476 z
22 5471 c
23 5466 a
24 5430 q
25 5367 v
26 5350 l
27 5340 j
27 5340 q
29 5324 x
30 5139 w
31 5120 v
32 4886 p
33 4737 i
34 4630 d
35 4575 m
36 4552 d
37 4471 w
38 4435 k
39 4353 n
40 4262 y
41 4204 r
42 4196 j
43 4194 c
44 4136 v
45 4021 q
46 4015 i
47 3637 w
48 3534 m
49 3520 j
50 3517 k
51 3341 s
52 3139 z
53 3134 v
54 2924 g
55 2837 s

Teste 342
1 7075 q
2 6907 a
3 6857 s
4 6784 k
4 6784 p
6 6647 i
7 6398 e
8 6150 z
9 6115 u
10 6079 c
11 5862 v
12 5808 y
13 5785 l
14 5775 d
15 5720 l
16 5717 a
17 5616 x
18 5569 z
19 5481 i
20 5472 u
21 5470 p
22 5463 d
23 5433 i
24 5398 a
25 5368 n
26 5339 s
27 5280 a
28 5273 x
29 5238 o
30 5218 w
31 5208 q
32 5136 a
33 5117 e
34 5030 p
35 5014 j
36 4989 r
37 4931 u
38 4900 j
39 4899 d
40 4849 y
41 4827 w
42 4748 f
43 4625 d
44 4609 x
45 4513 j
46 4439 n
47 4411 y
48 4226 t
49 4172 m
50 4150 t
51 4146 g
52 4129 j
53 4122 v
54 4102 p
55 4094 j
56 3956 r
57 3920 a
58 3734 t
59 3696 o
60 3693 l
61 3684 v
62 3673 s
63 3669 y
64 3551 n
65 3444 o
66 3152 b
67 3065 t

Teste 343
1 7578 w
2 7296 q
3 7010 n
4 6625 v
5 6455 t
6 6246 u
7 6174 s
8 6022 d
9 6005 c
10 5986 s
11 5952 x
12 5945 i
13 5937 d
14 5816 x
15 5778 j
16 5617 i
17 5396 d
18 5393 i
19 5373 i
20 5331 m
21 5326 g
22 5278 z
23 5191 j
24 5165 r
25 5132 q
26 5118 z
27 5093 c
28 5055 i
29 4906 h
30 4892 y
31 4841 v
32 4774 y
33 4749 t
34 4740 o
35 4667 l
36 4653 h
37 4604 i
38 4597 g
39 4478 j
40 4415 s
41 4396 v
42 4391 a
43 4340 g
44 4321 r
45 4310 p
46 3999 v
47 3822 h
48 3813 r
49 3788 r
50 3672 w
51 3598 m
52 3529 z
53 3525 i
54 3512 k
55 3058 c
56 2788 b

Teste 344
1 7237 g
2 6788 z
3 6784 z
4 6711 e
5 6643 b
6 6559 y
7 6330 h
8 6324 h
9 6169 c
10 6050 s
11 5957 q
12 5891 m
13 5826 w
14 5799 e
15 5789 b
16 5782 d
17 5774 g
18 5741 a
19 5734 p
20 5675 b
21 5659 g
22 5619 u
23 5572 s
24 5545 b
25 5536 a
26 5524 t
27 5475 f
28 5446 l
29 5433 x
30 5410 v
31 5360 f
32 5332 q
33 5317 u
34 5309 a
35 5280 p
36 5217 m
37 5201 y
38 5171 n
39 5127 k
40 5057 f
41 4963 h
42 4941 s
43 4930 e
44 4914 z
45 4911 x
46 4907 g
47 4868 d
48 4833 o
49 4821 y
50 4806 n
51 4796 a
52 4787 n
53 4779 h
54 4753 h
55 4728 f
56 4652 p
57 4639 i
58 4614 v
59 4581 s
60 4527 y
61 4486 v
62 4485 t
63 4443 j
64 4334 s
65 4321 c
66 4306 w
67 4288 g
68 4269 k
69 4211 d
70 4188 f
71 4175 r
72 4149 t
73 4119 d
74 4044 y
75 3966 b
76 3887 b
77 3885 k
78 3877 k
79 3856 q
80 3785 x
81 3676 w
82 3653 n
83 3584 l
84 3528 g
85 3473 q
86 3418 x
87 3253 h
88 2679 r
89 2416 l

Teste 345
1 6849 a
2 5992 o
3 4488 g

Teste 346
1 7137 c
2 6673 w
3 6470 z
4 6220 y
5 6099 d
6 5941 i
7 5824 e
8 5618 b
9 5593 t
10 5538 d
11 5472 z
12 5335 g
13 5327 t
14 5321 h
15 5139 f
16 5125 d
17 5047 p
18 5042 q
19 4924 m
20 4767 o
21 4692 e
22 4635 l
23 4582 f
24 4569 s
25 4554 c
26 4493 r
27 4362 x
28 4340 p
29 4198 k
30 4171 p
31 4100 d
32 4042 z
33 4021 r
34 3964 z
35 3799 s
36 3724 t
37 3702 d
38 3666 r
39 3478 r
40 3308 v
41 3304 f
42 3302 l
43 2844 t
44 2721 w

Teste 347
1 7347 l
2 6794 j
3 6623 h
4 6460 t
5 6443 h
6 6343 h
7 6298 c
8 6236 a
9 6205 o
10 5895 a
11 5868 v
12 5857 x
13 5833 m
14 5791 k
15 5701 t
16 5675 r
17 5604 l
18 5538 y
19 5452 n
20 5429 l
21 5419 e
22 5393 o
23 5323 o
24 5263 j
25 5188 r
26 5185 r
27 5167 p
28 5147 p
29 5116 z
30 5113 z
31 5081 a
32 5057 s
33 4992 m
34 4976 a
35 4953 v
36 4950 t
37 4930 f
38 4868 d
39 4846 d
40 4775 j
41 4740 k
42 4718 l
43 4679 a
44 4628 w
45 4594 r
46 4532 o
47 4490 b
48 4470 p
49 4421 u
50 4400 c
51 4396 v
52 4298 a
53 4242 j
54 4218 j
55 4124 m
56 4121 s
57 4094 i
58 3996 p
59 3944 u
60 3938 z
61 3809 c
62 3748 a
63 3648 a
64 3599 k
65 3440 d
66 3102 w
67 2968 u
68 2559 n

Teste 348
1 7540 t
2 7058 p
3 6729 j
4 6529 r
5 6422 l
6 6304 p
7 6201 u
8 6134 i
9 6109 r
10 6101 v
11 5994 k
12 5903 o
13 5614 s
14 5592 j
15 5470 i
16 5465 p
17 5385 u
18 5356 k
19 5347 u
20 5346 o
21 5343 y
22 5289 n
23 5233 d
24 5191 u
25 5187 z
26 5150 f
27 5084 k
28 5072 t
29 5001 j
30 4938 g
31 4936 y
32 4811 f
33 4805 m
34 4748 g
35 4723 v
36 4721 h
37 4673 c
38 4628 b
39 4577 w
40 4574 x
41 4502 g
42 4477 c
43 4455 f
44 4435 e
45 4429 u
46 4299 e
47 4269 v
48 4235 v
49 4163 h
50 4041 x
51 4024 n
52 3889 q
53 3865 k
54 3829 b
55 3820 z
56 3681 j
57 3674 q
58 3627 o
59 3509 p
60 3382 r
61 3324 i
62 3317 x
63 3153 a
64 3082 m
65 2995 n
66 2834 w
67 2488 z
68 2265 i

Teste 349
1 7044 a
2 6559 l
3 6252 g
4 6043 i
5 5649 e
6 5259 g
7 5101 m
8 4929 u
9 4920 f
10 4899 b
11 4496 m
12 4171 f
13 3869 v
14 3792 a
15 3214 g

Teste 350
1 6513 c
2 6307 c
3 6305 r
4 6099 u
5 5880 l
6 5596 c
7 5520 y
8 5517 h
9 5249 c
10 5089 p
11 4943 v
12 4906 t
13 4899 b
14 4613 f
15 4361 m
16 4284 b
17 4250 v
18 4115 i
19 3590 g
20 3534 m
21 3494 z
22 3171 a

Teste 351
1 7062 w
2 6605 q
3 6514 j
4 6383 h
5 6327 t
6 6318 k
7 6292 e
8 6264 b
9 6089 v
10 5919 d
11 5873 c
12 5828 o
13 5748 q
14 5742 w
15 5721 e
16 5684 w
17 5652 k
18 5588 i
19 5572 p
20 5524 j
21 5493 c
22 5467 f
23 5465 a
24 5428 b
25 5383 d
26 5382 s
27 5380 h
28 5344 r
29 5327 l
30 5312 i
31 5284 l
32 5241 e
33 5204 s
34 5072 a
35 5052 w
36 5035 p
37 4969 r
38 4967 c
39 4956 c
40 4951 k
41 4940 d
42 4864 o
43 4853 n
44 4837 l
45 4810 f
46 4798 i
47 4790 b
48 4775 y
49 4744 c
50 4728 w
51 4702 d
52 4691 c
53 4666 v
54 4650 j
54 4650 u
56 4645 v
57 4631 z
58 4601 o
59 4518 v
60 4501 f
61 4471 n
62 4463 a
63 4436 o
64 4434 a
65 4407 f
65 4407 o
67 4360 n
68 4343 w
69 4336 p
70 4331 v
71 4190 g
72 4121 l
73 4096 w
74 4091 u
75 4078 z
76 4074 k
77 4066 n
78 3762 x
79 3735 p
80 3548 y
81 3465 i
82 3322 t
83 3290 r
84 3219 r

Teste 352
1 7277 c
2 7257 w
3 7002 f
4 6989 c
5 6578 a
6 6380 h
7 6364 x
8 6299 a
9 6235 e
10 6169 o
11 6079 j
12 6010 a
13 5993 h
14 5882 g
15 5865 e
16 5857 w
17 5843 u
18 5832 i
19 5733 x
20 5730 q
21 5698 g
22 5672 z
23 5567 m
24 5508 d
25 5498 b
26 5474 k
27 5455 k
28 5446 b
29 5444 r
30 5442 e
31 5412 e
32 5278 u
33 5247 v
34 5211 z
35 5190 u
36 5115 k
37 5108 k
38 5050 h
39 5049 d
40 5028 g
41 5014 t
42 4987 b
42 4987 i
44 4932 q
45 4931 i
46 4911 o
47 4811 g
48 4789 q
49 4771 f
50 4754 w
51 4749 x
52 4731 c
53 4698 s
54 4611 q
55 4556 n
56 4526 d
57 4508 z
58 4297 h
58 4297 x
60 4280 q
61 4208 u
62 4174 b
63 4141 f
64 4135 a
65 4132 v
66 4115 n
67 4079 k
68 4071 b
69 4032 b
70 3977 t
71 3923 o
72 3862 u
73 3853 o
74 3652 l
75 3423 q
76 3134 y
77 2936 n
78 2567 p

Teste 353
1 6742 e
2 6571 q
3 6471 d
4 6265 b
5 6258 v
6 6166 c
7 6070 i
8 6047 y
9 6012 q
10 5853 j
11 5818 c
12 5719 j
13 5684 r
14 5667 d
15 5654 b
16 5576 k
17 5551 a
18 5545 h
19 5492 j
20 5438 j
21 5400 j
22 5339 g
23 5330 h
24 5320 c
25 5309 m
26 5307 u
27 5281 u
28 5263 y
29 5173 s
30 5138 o
31 5082 e
32 5077 e
33 4919 t
34 4906 b
35 4902 u
36 4888 a
37 4887 g
38 4847 l
39 4826 n
40 4780 o
41 4764 k
42 4753 z
43 4696 j
44 4694 y
45 4682 w
46 4641 e
47 4640 d
48 4569 w
49 4564 u
50 4532 n
51 4529 e
52 4509 o
53 4482 q
54 4459 k
55 4367 s
56 4362 u
57 4325 z
58 4299 n
59 4286 h
60 4282 h
61 4181 w
62 4167 d
63 4155 c
64 4107 a
65 4097 f
66 4093 s
67 4050 m
68 4031 t
69 3975 c
70 3904 i
71 3901 g
72 3884 u
73 3833 b
74 3769 c
75 3568 f
76 3483 h
77 3447 o
78 3445 j
79 3419 g
80 3356 b
81 3269 d
82 2655 t

Teste 354
1 6969 u
2 6710 q
3 6446 j
4 6272 k
5 6008 a
6 5962 d
7 5898 m
8 5782 v
9 5753 p
10 5721 l
11 5689 h
12 5657 c
13 5655 w
14 5593 b
15 5441 f
16 5411 s
17 5346 l
18 5335 t
19 5327 f
20 5324 a
21 5274 g
22 5219 k
23 5201 j
24 5175 s
25 5152 o
26 5144 h
27 5110 e
28 5077 i
29 4972 x
30 4969 a
31 4787 l
32 4710 j
33 4586 p
34 4560 g
35 4488 f
36 4479 f
37 4306 s
38 4302 x
39 4224 x
40 4213 c
41 4210 o
42 4161 i
43 4157 m
44 4151 k
45 4102 h
46 4044 b
47 4036 w
48 3946 e
48 3946 w
50 3904 z
51 3896 r
52 3723 m
53 3664 m
54 3631 o
55 2717 y

Teste 355
1 7254 f
2 6836 x
3 6827 h
4 6550 u
5 6346 s
6 6287 s
7 6284 s
8 6153 z
9 6062 z
10 5979 n
11 5978 k
12 5957 d
13 5909 g
14 5813 f
15 5725 t
16 5679 o
17 5610 q
18 5595 r
19 5582 e
20 5471 q
21 5432 x
22 5343 e
23 5309 g
24 5292 q
25 5282 h
26 5175 q
27 5073 d
28 5065 s
29 5013 s
30 4997 u
31 4994 q
32 4978 p
33 4869 w
34 4828 c
35 4702 d
36 4649 c
37 4640 e
38 4611 s
39 4603 y
40 4526 a
41 4474 s
42 4430 i
43 4378 t
44 4343 l
45 4317 v
46 4305 a
47 4201 l
48 4200 z
49 4157 v
50 4127 c
51 4107 u
52 4060 m
53 3906 a
54 3781 m
55 3713 a
56 3692 v
57 3631 g
58 3386 k
59 3343 w
60 3325 o
61 3281 c
62 3255 e
63 2980 r

Teste 356
1 4919 a
2 4811 w
3 2388 t

Teste 357
1 7048 w
2 6627 m
3 6594 j
4 6495 w
5 6396 h
6 6370 o
7 6314 c
8 6300 q
9 6259 d
10 6200 j
11 6146 h
12 6039 v
13 6002 j
14 5948 b
15 5879 p
16 5818 j
17 5786 e
18 5751 o
19 5734 t
20 5643 j
21 5625 s
22 5562 g
23 5540 p
24 5501 u
25 5383 b
26 5363 x
27 5340 n
28 5333 c
29 5315 o
30 5299 n
31 5290 k
32 5281 z
33 5274 j
34 5257 y
35 5190 k
36 5141 a
37 5120 e
38 5112 h
39 5081 j
40 5049 t
41 5019 i
42 4853 z
43 4841 r
44 4838 x
45 4789 i
46 4775 o
47 4768 p
48 4737 l
49 4724 k
50 4711 k
51 4644 a
52 4625 t
53 4619 q
54 4601 p
55 4514 i
56 4489 m
57 4392 y
58 4341 x
59 4228 n
60 4194 i
61 4190 t
62 4185 o
63 4183 f
64 4157 v
65 4080 r
66 4079 c
67 4066 q
68 3922 x
69 3881 b
70 3854 u
71 3829 p
72 3804 z
73 3584 j
74 3583 d
75 3513 y
76 3494 x
77 3216 a
78 3214 g
79 3185 p
80 2950 b
81 2664 j

Teste 358
1 8413 m
2 6816 x
3 6637 a
4 6357 r
5 6327 u
6 6186 v
7 6121 a
8 6086 u
9 5924 r
10 5773 i
11 5589 o
12 5459 a
13 5413 v
14 5383 h
15 5247 w
16 5139 g
17 5124 i
18 5109 o
19 5091 p
20 5061 i
21 4921 r
22 4897 t
23 4861 p
24 4838 y
25 4653 x
26 4550 i
27 4441 b
27 4441 h
29 4425 d
30 4391 x
31 4327 h
32 3710 s
33 3427 s
34 3097 x
35 2157 d

Teste 359
1 7820 p
2 7818 y
3 6759 f
4 6741 m
5 6524 s
6 6517 u
7 6437 r
8 6367 e
9 6346 u
10 6304 k
11 6179 n
12 6094 j
13 6045 v
14 5997 y
15 5951 o
16 5932 p
17 5921 x
18 5905 z
19 5807 o
20 5785 c
21 5772 s
22 5755 u
23 5752 p
24 5718 x
25 5702 w
26 5693 k
27 5672 r
28 5651 z
29 5614 r
30 5598 v
31 5539 k
32 5501 k
33 5437 j
34 5397 d
35 5375 y
36 5364 i
37 5320 l
38 5281 q
39 5275 g
40 5274 u
41 5255 k
42 5221 t
43 5208 i
44 5177 w
45 5144 w
46 5130 a
47 4982 d
48 4958 f
49 4906 h
50 4883 s
51 4882 d
52 4865 y
53 4849 i
54 4836 j
55 4834 o
56 4826 p
57 4822 q
58 4809 b
58 4809 h
60 4800 y
61 4790 i
62 4770 i
63 4738 d
64 4714 j
65 4686 m
66 4664 w
67 4618 h
68 4584 r
69 4538 z
70 4533 b
71 4489 b
72 4445 f
73 4421 z
74 4387 r
75 4385 e
76 4328 d
77 4223 i
78 4138 k
79 4126 y
80 4124 j
81 4019 i
82 4013 r
83 4007 p
84 3726 s
85 3324 x
86 3227 h
87 3174 t
88 3007 t
89 2893 g

Teste 360
1 5278 i
2 4401 b
3 3503 a

Teste 361
1 5678 k
2 5327 n
3 5322 f
4 5287 c
5 5091 e
6 4833 i
7 4770 s
8 4677 x
9 4425 w

Teste 362
1 7256 c
2 7159 m
3 7141 v
4 7110 d
5 6684 w
6 6619 l
7 6536 b
8 6477 s
9 6451 a
10 6247 n
11 6185 t
12 6163 x
13 6159 p
14 6060 g
15 6054 v
16 6051 c
17 5981 f
18 5936 m
19 5916 m
20 5828 y
21 5823 t
22 5819 z
23 5758 j
24 5704 e
24 5704 u
26 5680 t
27 5671 c
28 5614 b
29 5596 q
30 5561 z
31 5549 a
32 5538 d
33 5527 n
34 5495 r
35 5474 j
36 5465 y
37 5299 u
38 5272 l
39 5261 e
40 5185 k
41 5161 d
42 5155 u
43 5061 d
44 5059 q
45 5050 a
46 5032 j
47 4996 e
48 4988 u
49 4975 t
50 4951 g
51 4911 o
52 4886 g
53 4853 z
54 4847 o
55 4838 y
56 4831 k
57 4744 y
58 4734 g
59 4731 u
60 4703 l
61 4658 d
62 4657 y
63 4643 w
64 4629 y
65 4593 p
66 4522 e
67 4478 j
68 4454 y
69 4427 a
70 4425 n
71 4400 j
72 4388 i
73 4382 g
74 4334 v
75 4312 u
76 4298 j
77 4262 i
78 4233 g
78 4233 q
80 4226 q
81 4089 q
82 3968 f
83 3796 y
84 3749 j
85 3739 l
86 3715 e
87 3658 y
88 3549 a
89 3487 x
90 3470 l
91 3183 b
92 3114 h
93 2806 l

Teste 363
1 6777 w
2 6469 z
3 6305 l
4 6301 y
5 6293 t
6 6222 r
7 6207 z
8 6201 v
9 6193 i
10 6166 v
11 6121 v
12 5935 x
13 5903 o
14 5889 r
15 5855 k
16 5854 l
17 5833 d
18 5819 d
19 5793 z
20 5736 w
21 5734 c
22 5696 v
23 5692 c
24 5670 d
25 5629 k
26 5487 g
27 5433 i
28 5377 r
29 5372 n
30 5315 g
31 5281 w
32 5255 x
33 5236 t
34 5208 b
35 5196 x
36 5168 m
37 5081 o
38 4989 d
39 4971 s
40 4964 v
41 4938 f
42 4908 z
43 4897 i
44 4894 u
45 4854 f
46 4850 d
47 4794 u
48 4778 w
49 4777 i
50 4724 x
51 4675 k
52 4664 u
53 4655 o
54 4632 a
55 4602 z
56 4548 h
57 4506 o
58 4486 y
59 4477 z
60 4473 e
61 4468 p
62 4410 r
63 4392 x
64 4390 a
65 4389 l
66 4166 p
67 4104 s
68 4092 i
69 4013 s
70 3976 n
71 3928 b
72 3925 b
73 3903 o
74 3894 p
75 3829 s
76 3819 v
77 3560 e
78 3514 d
79 3423 q
80 3255 k
81 3143 v
82 3114 i
83 2619 p

Teste 364
1 7144 u
2 7088 k
3 6714 q
4 6586 s
5 6555 w
6 6454 a
7 6437 l
8 6426 w
9 6268 s
10 6120 s
10 6120 x
12 5994 m
13 5916 b
13 5916 v
15 5832 u
16 5830 q
17 5713 c
18 5710 u
19 5622 t
20 5605 s
21 5545 b
22 5538 h
23 5529 v
23 5529 y
25 5456 t
26 5449 k
